0.325	6.10736E-10	-1.95E-12	-6.0885E-10	
0.32	6.08492E-10	-5.85E-12	-6.10242E-10	
0.315	6.10056E-10	1.49E-11	-6.09185E-10	
0.31	6.09251E-10	-9.05E-12	-6.10198E-10	
0.305	6.10959E-10	3.465E-11	-6.08303E-10	
0.3	6.09588E-10	-8.25E-12	-6.0887E-10	
0.295	6.10084E-10	1.5E-13	-6.1142E-10	
0.29	6.09141E-10	-1.67E-11	-6.09712E-10	
0.285	6.09851E-10	-1.095E-11	-6.09965E-10	
0.28	6.10229E-10	-2.25E-12	-6.08367E-10	
0.275	6.07238E-10	-3E-12	-6.09811E-10	
0.27	6.09382E-10	-6.4E-12	-6.08203E-10	
0.265	6.08606E-10	1.67E-11	-6.0924E-10	
0.26	6.09548E-10	-8.85E-12	-6.06499E-10	
0.255	6.08314E-10	-4E-13	-6.08143E-10	
0.25	6.09102E-10	1.09E-11	-6.09503E-10	
0.245	6.07478E-10	-1.9E-12	-6.07706E-10	
0.24	6.09526E-10	8.1E-12	-6.09683E-10	
0.235	6.08129E-10	1.87E-11	-6.0739E-10	
0.23	6.05275E-10	6.8E-12	-6.07112E-10	
0.225	6.05861E-10	1.42E-11	-6.0478E-10	
0.22	6.04494E-10	7E-13	-6.05392E-10	
0.215	6.04185E-10	-1.775E-11	-6.02633E-10	
0.21	6.01579E-10	-9.1E-12	-6.02307E-10	
0.205	6.00895E-10	-1.7E-12	-5.9976E-10	
0.2	5.96409E-10	1.99E-11	-5.96034E-10	
0.195	5.93481E-10	-5.85E-12	-5.9368E-10	
0.19	5.86217E-10	6.5E-12	-5.86309E-10	
0.185	5.74622E-10	-1E-11	-5.76774E-10	
0.18	5.61261E-10	1.05E-12	-5.60905E-10	
0.175	5.40553E-10	-3.7E-12	-5.41237E-10	
0.17	5.16621E-10	4.3E-12	-5.17076E-10	
0.165	4.87384E-10	1.2E-12	-4.87183E-10	
0.16	4.60462E-10	-2.35E-11	-4.60475E-10	
0.155	4.29424E-10	1.615E-11	-4.29947E-10	
0.15	4.02611E-10	-9.8E-12	-4.02939E-10	
0.145	3.73434E-10	4E-13	-3.74178E-10	
0.14	3.49347E-10	6.6E-12	-3.48499E-10	
0.135	3.23642E-10	-1.6E-12	-3.23895E-10	
0.13	2.99299E-10	-3.3E-12	-2.99916E-10	
0.125	2.77595E-10	-3.25E-12	-2.77564E-10	
0.12	2.54856E-10	4.7E-12	-2.55387E-10	
0.115	2.3677E-10	1.3E-12	-2.36182E-10	
0.11	2.14567E-10	3.385E-11	-2.1482E-10	
0.105	1.9813E-10	6.75E-12	-1.97584E-10	
0.1	1.78427E-10	4.6E-12	-1.79456E-10	
0.095	1.64137E-10	4E-13	-1.62889E-10	
0.09	1.48011E-10	-2.45E-12	-1.47819E-10	
0.085	1.33659E-10	-1.26E-11	-1.33055E-10	
0.08	1.19337E-10	5.15E-12	-1.19852E-10	
0.075	1.05568E-10	-8.85E-12	-1.06349E-10	
0.07	9.5813E-11	2.93E-11	-9.5308E-11	
0.065	8.2889E-11	5.55E-12	-8.3443E-11	
0.06	7.4049E-11	-7.6E-12	-7.3545E-11	
0.055	6.3071E-11	-3.09E-11	-6.3638E-11	
0.05	5.5422E-11	-1.045E-11	-5.4965E-11	
0.045	4.699E-11	-1.135E-11	-4.7567E-11	
0.04	4.0944E-11	3.2E-12	-3.992E-11	
0.035	3.377E-11	-5.5E-12	-3.3983E-11	
0.03	2.7121E-11	9.2E-12	-2.7806E-11	
0.025	2.311E-11	6.9E-12	-2.3435E-11	
0.02	1.8068E-11	1.185E-11	-1.8604E-11	
0.015	1.5851E-11	1.35E-11	-1.5231E-11	
0.01	1.2823E-11	3.4E-12	-1.1873E-11	
0.005	1.22E-11	4.35E-12	-1.0019E-11	
0	1.1158E-11	2.01E-11	-8.441E-12	
-0.005	1.3241E-11	1.055E-11	-9.378E-12	
-0.01	1.1844E-11	2.91E-11	-1.0702E-11	
-0.015	1.1396E-11	3.5E-12	-9.971E-12	
-0.02	1.0381E-11	-2.745E-11	-1.1088E-11	
-0.025	9.39E-12	-1.71E-11	-9.06E-12	
-0.03	9.951E-12	6E-12	-1.0666E-11	
-0.035	8.428E-12	-2.365E-11	-8.778E-12	
-0.04	9.526E-12	6E-13	-9.002E-12	
-0.045	7.883E-12	2.01E-11	-8.507E-12	
-0.05	8.84E-12	-4.3E-12	-7.562E-12	
-0.055	7.732E-12	1.71E-11	-7.642E-12	
-0.06	7.846E-12	-7.1E-12	-7.316E-12	
-0.065	7.506E-12	-1.715E-11	-7.702E-12	
-0.07	7.296E-12	-2.295E-11	-7.169E-12	
-0.075	7.803E-12	-3.215E-11	-8.062E-12	
-0.08	7.297E-12	1.01E-11	-7.479E-12	
-0.085	7.785E-12	-4.35E-12	-8.126E-12	
-0.09	7.07E-12	2.75E-12	-7.642E-12	
-0.095	7.99E-12	7.7E-12	-6.975E-12	
-0.1	7.262E-12	-1.335E-11	-6.875E-12	
-0.105	7.504E-12	1.5E-12	-6.861E-12	
-0.11	7.229E-12	-3E-12	-6.822E-12	
-0.115	7.17E-12	-9E-13	-6.831E-12	
-0.12	7.436E-12	-1.3E-12	-8.419E-12	
-0.125	6.951E-12	1.865E-11	-7.472E-12	
-0.13	7.431E-12	7.05E-12	-7.618E-12	
-0.135	6.973E-12	1.5E-13	-7.95E-12	
-0.14	7.835E-12	6.6E-12	-6.563E-12	
-0.145	7.299E-12	-7.95E-12	-7.654E-12	
-0.15	7.952E-12	-1.32E-11	-6.988E-12	
-0.155	7.685E-12	-2.25E-12	-6.722E-12	
-0.16	7.891E-12	-1.56E-11	-7.212E-12	
-0.165	8.31E-12	2.04E-11	-8.372E-12	
-0.17	8.007E-12	-6.05E-12	-7.785E-12	
-0.175	8.435E-12	1.35E-12	-9.708E-12	
-0.18	8.124E-12	4.95E-12	-8.389E-12	
-0.185	8.567E-12	-9.5E-12	-8.089E-12	
-0.19	8.286E-12	-1.845E-11	-8.164E-12	
-0.195	8.827E-12	-9.75E-12	-8.203E-12	
-0.2	8.461E-12	-2.13E-11	-7.282E-12	
-0.205	8.498E-12	3.75E-12	-8.023E-12	
-0.21	8.469E-12	-9.1E-12	-8.075E-12	
-0.215	8.275E-12	2.4E-12	-8.218E-12	
-0.22	8.267E-12	-4.9E-12	-9.843E-12	
-0.225	7.988E-12	-5E-12	-8.345E-12	
-0.23	8.122E-12	-1.95E-12	-8.337E-12	
-0.235	7.885E-12	6.1E-12	-8.338E-12	
-0.24	8.11E-12	7E-13	-7.646E-12	
-0.245	7.823E-12	9.35E-12	-7.122E-12	
-0.25	7.807E-12	8.15E-12	-7.428E-12	
-0.255	7.817E-12	-1.65E-12	-7.344E-12	
-0.26	7.659E-12	9.45E-12	-7.567E-12	
-0.265	7.835E-12	1.72E-11	-7.855E-12	
-0.27	7.504E-12	2.15E-12	-7.44E-12	
-0.275	7.776E-12	8.8E-12	-7.969E-12	
-0.28	7.443E-12	2.615E-11	-7.526E-12	
-0.285	7.704E-12	4.5E-13	-7.533E-12	
-0.29	7.511E-12	4.39E-11	-6.94E-12	
-0.295	7.572E-12	-5.85E-12	-7.361E-12	
-0.3	7.45E-12	-1.3E-12	-7.308E-12	
-0.305	7.359E-12	-2.84E-11	-7.176E-12	
-0.31	7.487E-12	-8.4E-12	-7.989E-12	
-0.315	7.299E-12	1.105E-11	-7.027E-12	
-0.32	7.415E-12	-1.165E-11	-8.044E-12	
-0.325	7.181E-12	8.5E-13	-7.124E-12	
-0.33	7.49E-12	3E-12	-7.392E-12	
-0.335	7.256E-12	-1.415E-11	-6.807E-12	
-0.34	7.279E-12	4.4E-12	-7.181E-12	
-0.345	7.228E-12	3.85E-12	-6.833E-12	
-0.35	7.1E-12	2E-12	-7.051E-12	
-0.355	7.278E-12	-4.75E-12	-7.751E-12	
-0.36	7.096E-12	1.455E-11	-7.063E-12	
-0.365	7.172E-12	4.9E-12	-7.431E-12	
-0.37	7.09E-12	4.05E-12	-7.223E-12	
-0.375	7.37E-12	4.7E-12	-7.08E-12	
-0.38	7.166E-12	-1.51E-11	-6.949E-12	
-0.385	7.256E-12	0	-7.009E-12	
-0.39	7.106E-12	-5.45E-12	-6.743E-12	
-0.395	7.079E-12	1.95E-12	-6.94E-12	
-0.4	7.246E-12	1.98E-11	-7.216E-12	
-0.405	7.088E-12	-8.05E-12	-6.839E-12	
-0.41	7.181E-12	3.9E-12	-7.588E-12	
-0.415	7.032E-12	-2.75E-12	-7.16E-12	
-0.42	7.278E-12	-3.15E-12	-7.095E-12	
-0.425	7.106E-12	-1.865E-11	-6.929E-12	
-0.43	7.362E-12	-1.01E-11	-6.995E-12	
-0.435	7.093E-12	-1.105E-11	-6.563E-12	
-0.44	7.082E-12	-1.6E-12	-6.94E-12	
-0.445	7.125E-12	9.4E-12	-6.972E-12	
-0.45	7.019E-12	-1.35E-12	-6.869E-12	
-0.455	7.074E-12	-9.7E-12	-7.534E-12	
-0.46	6.935E-12	-2E-11	-7.009E-12	
-0.465	7.07E-12	-6.35E-12	-7.079E-12	
-0.47	7.026E-12	5.25E-12	-7.216E-12	
-0.475	7.18E-12	1.15E-12	-6.879E-12	
-0.48	7.042E-12	8.95E-12	-6.433E-12	
-0.485	7.07E-12	7.15E-12	-6.813E-12	
-0.49	7.111E-12	-1.7E-11	-6.752E-12	
-0.495	6.953E-12	8.7E-12	-6.888E-12	
-0.5	7.08E-12	2.26E-11	-7.16E-12	
